Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),Bookmark shape (product.metafields.shopify.bookmark-shape),Calendar format (product.metafields.shopify.calendar-format),Celebration type (product.metafields.shopify.celebration-type),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Item style (product.metafields.shopify.item-style),Material (product.metafields.shopify.material),Paper type (product.metafields.shopify.paper-type),Personalization design (product.metafields.shopify.personalization-design),Shape (product.metafields.shopify.shape),Theme (product.metafields.shopify.theme),EasifyBoxBuilderUrl (product.metafields._easifyboxbuilder.url),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
polaroid-strips-custom,Polaroids Strips Customised,"<p><strong>Product Description</strong><br><span style=""font-size: 0.875rem;"">Customize your own polaroid strip with four frames featuring your personal photographs. Printed on premium glossy paper with high-resolution quality, each image displays vibrant colors and sharp detail. Preserve your cherished moments with authentic polaroid aesthetics.</span></p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Polaroid stips,"custom, diy, polaroids",true,Quantity,4 Strips,,,,,,,,,20.0,shopify,998,deny,manual,99.00,110.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Wireframe_-_1.png?v=1764699763,1,"",false,,,'1,,,,multicolor,unframed,,,,,,art,,,g,,,active
custom-personalised-farewell-photo-frame,Custom Personalised Farewell Photo Frame (with frame),"<p><strong>Product Description</strong><br>Custom Personalised Premium matte paper poster. The Glossy finish delivering vibrant, accurate colors. Ideal for offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4/A5</li>
<li>Material: Glossy paper</li>
<li>Finish: Glossy(reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Collage,"collage, custom",true,Size,A4,,,,,,,,,20.0,shopify,998,deny,manual,279.00,310.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/farewell_template.png?v=1764351158,1,"",false,,,'2,,,,multicolor,framed; modern,,,,,,art,,,g,,,active
custom-personalised-farewell-photo-frame,,,,,,,,,A5,,,,,,,,,20.0,shopify,995,deny,manual,279.00,310.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Poster_on_the_floor_mockup_3.png?v=1764351298,2,"",,,,,,,,,,,,,,,,,,g,,,
custom-personalised-poster,Custom Personalised Poster,"<p><strong>Product Description</strong><br>Custom Personalised Premium matte paper poster. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4/A5</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,"custom, custom-poster, Game Poster",true,Size,A4,,,,,,,,,20.0,shopify,998,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Custom_Poster.webp?v=1764270613,1,"",false,,,'1,,,,multicolor,unframed,,,,,,,,,g,,,active
custom-personalised-poster,,,,,,,,,A5,,,,,,,,,20.0,shopify,985,deny,manual,29.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
counter-strike-cs-game-poster,Counter Strike (CS) Game Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring Counter Strike (CS) game artwork. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,Game Poster,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/PosterMokcup_1.png?v=1764167857,1,"",false,,,,,,,multicolor,unframed,,,,,,video-games,,,g,,,active
counter-strike-cs-game-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/3_1.png?v=1764167859,2,"",,,,,,,,,,,,,,,,,,,,,
counter-strike-cs-game-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/awp.png?v=1764167893,3,"",,,,,,,,,,,,,,,,,,,,,
apex-legends-game-poster,Apex Legends Game Poster,"<p><strong>Product Description</strong><br>Premium A4 matte paper poster featuring Apex Legends artwork. The matte finish eliminates glare while delivering vibrant, accurate colors. Ideal for gaming spaces, offices, or collections. Professional quality that enhances any wall display.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>Size: A4 (210 x 297 mm)</li>
<li>Material: Matte paper</li>
<li>Finish: Matte (non-reflective)</li>
<li>Print Quality: High-resolution</li>
<li>Suitable for: Framing or direct wall mounting</li>
<li>Weight: Standard poster weight</li>
<li>Color Reproduction: Full-color professional print</li>
</ul>
<p> </p>",My Store,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Posters",Poster,Game Poster,true,Size,A4,,,,,,,,,20.0,shopify,999,deny,manual,29.00,32.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/Poster_Mokcup.png?v=1764168271,1,"",false,,,'2,,,,multicolor; black,unframed,,,,,,video-games,,,g,,,active
apex-legends-game-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/wraith.png?v=1764168271,2,"",,,,,,,,,,,,,,,,,,,,,
apex-legends-game-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0963/6790/2793/files/3.png?v=1764168206,3,"",,,,,,,,,,,,,,,,,,,,,
